station_id,station_name,timestamp,temperature_c,pressure_hpa,humidity_pct,latitude,longitude,altitude_m
AWS-DEL-01,Delhi Safdarjung,2001-09-01 03:00:00,29.8,1002.0,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 06:00:00,33.8,1002.0,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 09:00:00,36.0,1000.0,48.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 12:00:00,33.8,1002.0,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 15:00:00,31.2,1000.5,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 18:00:00,29.6,1002.0,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-01 21:00:00,29.0,1001.3,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 00:00:00,29.0,1001.1,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 03:00:00,30.0,1002.7,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 06:00:00,34.8,1002.1,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 09:00:00,28.4,1000.7,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 12:00:00,33.0,1000.7,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 15:00:00,30.0,1000.7,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 18:00:00,29.0,1002.3,80.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-02 21:00:00,24.4,1003.2,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 00:00:00,24.4,1003.4,93.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 03:00:00,27.6,1004.4,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 06:00:00,33.2,1004.1,56.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 09:00:00,35.0,1002.4,52.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 12:00:00,35.0,1000.6,57.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 15:00:00,28.6,1002.9,88.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 18:00:00,28.4,1003.8,88.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-03 21:00:00,26.8,1003.0,87.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 00:00:00,26.8,1004.2,90.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 03:00:00,28.4,1005.3,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 06:00:00,32.6,1004.4,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 09:00:00,35.4,1001.8,50.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 12:00:00,34.2,999.7,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 15:00:00,31.2,1001.4,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 18:00:00,29.8,1002.5,81.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-04 21:00:00,29.0,1002.0,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 00:00:00,27.2,1001.9,79.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 03:00:00,28.2,1003.2,67.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 06:00:00,33.4,1003.3,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 09:00:00,35.6,1000.9,47.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 12:00:00,36.0,998.6,44.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 15:00:00,32.4,1000.7,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 18:00:00,31.2,1002.8,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-05 21:00:00,30.4,1002.9,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 00:00:00,27.0,1003.4,77.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 03:00:00,29.0,1005.0,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 06:00:00,33.6,1005.0,53.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 09:00:00,35.2,1002.7,50.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 12:00:00,34.0,999.1,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 15:00:00,31.4,1003.3,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 18:00:00,28.4,1004.8,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-06 21:00:00,28.0,1005.0,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 00:00:00,27.4,1005.8,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 03:00:00,29.0,1007.5,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 06:00:00,33.6,1007.2,53.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 09:00:00,35.4,1003.7,48.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 12:00:00,28.8,1004.7,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 15:00:00,28.4,1005.2,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 18:00:00,28.4,1006.4,73.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-07 21:00:00,28.4,1006.4,73.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 00:00:00,26.6,1006.6,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 03:00:00,28.4,1008.4,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 06:00:00,33.6,1007.4,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 09:00:00,32.2,1006.0,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 12:00:00,34.0,1004.0,54.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 18:00:00,28.8,1005.7,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-08 21:00:00,27.6,1004.9,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 00:00:00,26.6,1005.0,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 03:00:00,29.0,1006.5,67.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 06:00:00,34.4,1005.2,51.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 12:00:00,35.6,1000.8,39.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 15:00:00,31.4,1002.2,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 18:00:00,29.0,1002.8,71.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-09 21:00:00,28.4,1002.1,75.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 00:00:00,28.0,1002.4,63.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 03:00:00,29.0,1003.8,61.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 06:00:00,33.6,1004.0,48.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 12:00:00,35.2,999.4,45.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 15:00:00,31.2,1000.9,60.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 18:00:00,35.2,999.4,45.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-10 21:00:00,28.2,1002.2,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 00:00:00,27.2,1002.9,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 03:00:00,29.4,1004.1,63.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 06:00:00,33.6,1004.2,49.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 09:00:00,35.6,1002.0,47.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 12:00:00,34.2,1000.8,53.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 15:00:00,33.6,1004.2,49.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 18:00:00,29.4,1004.3,75.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-11 21:00:00,28.4,1004.3,82.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 00:00:00,27.6,1003.9,80.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 03:00:00,30.2,1005.8,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 06:00:00,34.2,1005.3,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 09:00:00,35.6,1003.2,60.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 12:00:00,34.4,1001.6,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 15:00:00,31.4,1003.4,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 18:00:00,29.0,1004.9,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-12 21:00:00,28.2,1004.7,82.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 00:00:00,27.6,1004.2,80.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 03:00:00,30.2,1005.2,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 06:00:00,34.2,1005.2,49.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 09:00:00,35.6,1002.6,42.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 12:00:00,34.4,1001.2,49.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 15:00:00,31.0,1003.3,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 18:00:00,30.0,1005.0,65.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-13 21:00:00,29.4,1004.4,67.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 00:00:00,28.2,1004.8,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 03:00:00,29.0,1006.6,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 06:00:00,34.2,1007.0,51.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 09:00:00,34.6,1005.2,45.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 12:00:00,27.0,1006.4,63.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 15:00:00,26.0,1006.8,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 18:00:00,25.0,1008.0,80.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-14 21:00:00,24.6,1008.4,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 00:00:00,24.0,1008.9,85.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 03:00:00,26.0,1009.7,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 06:00:00,30.8,1009.6,52.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 09:00:00,33.2,1007.2,44.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 12:00:00,31.2,1006.1,53.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 15:00:00,27.8,1007.1,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 18:00:00,26.4,1007.8,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-15 21:00:00,24.4,1007.4,80.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 00:00:00,23.4,1008.0,84.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 03:00:00,26.8,1009.2,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 06:00:00,32.4,1008.8,51.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 09:00:00,32.4,1008.8,51.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 12:00:00,33.0,1004.3,48.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 15:00:00,29.2,1005.9,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 18:00:00,26.4,1006.5,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-16 21:00:00,25.2,1007.1,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 00:00:00,25.0,1006.1,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 03:00:00,27.4,1007.1,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 06:00:00,32.6,1006.4,46.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 09:00:00,34.8,1003.9,38.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 12:00:00,33.2,1002.5,41.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 15:00:00,29.0,1004.1,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 18:00:00,26.4,1005.0,74.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-17 21:00:00,25.0,1005.2,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 00:00:00,23.6,1005.3,86.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 03:00:00,27.6,1005.2,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 06:00:00,33.2,1005.1,45.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 09:00:00,36.4,1002.6,29.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 12:00:00,34.2,1001.7,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 15:00:00,29.2,1002.9,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 18:00:00,27.0,1004.5,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-18 21:00:00,26.0,1004.2,81.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 00:00:00,24.4,1004.6,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 03:00:00,27.8,1005.7,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 06:00:00,35.6,1004.5,28.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 09:00:00,37.6,1002.6,25.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 12:00:00,35.6,1002.1,32.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 15:00:00,29.0,1003.2,54.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 18:00:00,26.4,1004.1,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-19 21:00:00,25.4,1004.3,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 00:00:00,24.0,1005.2,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 03:00:00,29.0,1006.1,52.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 06:00:00,34.4,1005.9,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 09:00:00,34.4,1005.9,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 12:00:00,35.4,1003.5,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 15:00:00,35.4,1003.5,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 18:00:00,26.0,1004.3,67.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-20 21:00:00,24.6,1006.0,77.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 00:00:00,23.2,1007.3,75.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 03:00:00,27.2,1008.7,66.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 06:00:00,35.4,1008.6,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 09:00:00,36.6,1006.1,28.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 12:00:00,34.4,1005.4,34.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 15:00:00,34.4,1005.4,34.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 18:00:00,26.2,1006.6,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-21 21:00:00,25.0,1007.2,71.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 00:00:00,24.4,1007.1,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 03:00:00,27.0,1009.3,59.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 06:00:00,33.2,1008.7,43.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 09:00:00,35.8,1005.8,33.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 12:00:00,34.4,1004.6,41.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 15:00:00,29.4,1005.5,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 18:00:00,26.4,1005.9,74.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-22 21:00:00,25.2,1005.8,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 00:00:00,24.6,1006.8,78.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 03:00:00,28.2,1008.8,65.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 06:00:00,34.2,1008.2,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 09:00:00,36.2,1005.0,38.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 12:00:00,34.0,1004.7,44.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 15:00:00,28.6,1005.7,55.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 18:00:00,26.4,1006.7,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-23 21:00:00,25.4,1006.0,73.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 00:00:00,23.4,1006.2,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 03:00:00,26.0,1008.3,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 06:00:00,34.2,1006.9,39.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 09:00:00,36.2,1004.8,31.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 12:00:00,34.0,1004.0,42.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 15:00:00,27.6,1005.6,63.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 18:00:00,25.0,1006.2,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-24 21:00:00,25.0,1006.2,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 00:00:00,23.6,1006.0,83.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 03:00:00,26.8,1007.3,69.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 06:00:00,34.2,1006.9,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 09:00:00,34.2,1011.9,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 12:00:00,34.4,1003.7,39.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 15:00:00,34.4,1003.7,39.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 18:00:00,25.0,1005.4,68.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-25 21:00:00,23.6,1005.4,70.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 00:00:00,22.8,1005.5,76.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 03:00:00,26.4,1007.3,56.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 06:00:00,34.2,1006.9,34.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 09:00:00,36.2,1004.0,26.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 12:00:00,33.6,1003.0,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 15:00:00,33.6,1003.0,40.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-26 18:00:00,25.0,1004.6,73.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 00:00:00,22.4,1005.2,81.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 03:00:00,26.6,1006.4,53.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 06:00:00,33.4,1006.1,37.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 09:00:00,35.2,1003.5,32.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 12:00:00,34.0,1002.8,34.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 15:00:00,28.0,1004.4,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 18:00:00,25.6,1004.9,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-27 21:00:00,23.4,1004.9,84.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 00:00:00,22.6,1005.7,81.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 03:00:00,26.0,1007.1,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 06:00:00,34.6,1006.0,37.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 09:00:00,36.8,1003.4,35.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 12:00:00,35.0,1002.4,33.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 15:00:00,26.6,1004.2,60.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 18:00:00,24.2,1005.4,72.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-28 21:00:00,24.0,1005.4,77.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 00:00:00,23.0,1006.5,81.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 03:00:00,26.4,1007.6,75.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 06:00:00,33.8,1006.7,50.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 09:00:00,35.4,1003.2,38.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 12:00:00,34.6,1002.6,42.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 15:00:00,28.6,1004.7,64.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 18:00:00,27.0,1006.2,71.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-29 21:00:00,26.0,1005.7,73.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-30 00:00:00,25.2,1005.6,82.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-30 03:00:00,26.8,1007.7,74.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-30 06:00:00,29.6,1007.7,62.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-30 09:00:00,30.6,1004.9,58.0,28.6139,77.209,216.0
AWS-DEL-01,Delhi Safdarjung,2001-09-30 12:00:00,29.6,1007.7,62.0,28.6139,77.209,216.0
